label,content
0,욕실이 딸린 2인용 더블 룸  맞습니까
1,펀드와 신탁의 차이점은 무엇입니까?
3,회원탈퇴 시 남은 I-포인트/S-Money/할인쿠폰/하트 등은 어떻게 되나요?
4,취소/변경 절차는 어떻게 되나요?
0,저의 개인적인 추측이 양측에 혼란을 초래할까봐 두렵습니다
4,패키지여행이란 무엇인가요?
0,보통 예금 계좌로 해주세요
4,알짜항공권도 변경 및 환불이 가능한가요?
4,[기타] 항공권의 표시된 두번째 여정 먼저 사용할 수 있나요?
0,안녕! 어서 들어와
1,부동산담보대출 현재 금리가 어떻게 됩니까?
4,[결제시한연장] 결제 시한 연장관련 문의 답변
1,청구취소는 어떻게 합니까?
0,편안히 쉬십시오
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,그 말을 들으니 정말 기쁩니다
0,경영진이 이 문제에 대해 결정하는데 1주 정도 걸릴 것입니다
0,좀 더 천천히 말해 주시겠어요
0,지금부터 회의를 시작하려 합니다
0,협조와 노고에 감사드립니다
0,동의합니다
3,배송이 지연되는 사유가 무엇인가요?
0,--하도록 이틀간의 시간을 주십시오
2,에어컨 내부청소는 어떻게 하나요.(열교환기가 상부에 있는 모델)
0,내주 편리하신 시간에 만날 약속을 하고 싶습니다
4,탑승수속을 위해 언제까지 공항에 가야 하나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
4,해외여행자 보험이란??
0,이 일을 결정하는 데 3일간의 여유를 주십시오
0,이쪽으로 오십시오
0,죄송합니다. 좀더 크게 말씀해 주시겠어요
1,중간정산 실시예정인 단체가 퇴직보험에 가입하면 무엇이 좋습니까?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,--에 대해 질문이 있습니다
0,--에 대해 잘 압니다
0,자이언츠와 라이언즈와의 다음 시합은 언제 있습니까
0,교환에게 걸려면 어떻게 해야 합니까
3,I-포인트  S-Money등으로 반품택배비를 지불할 수 있나요?
0,선적 시기에는 동의하지만 지불 조건에는 동의할 수 없습니다
2,태블릿과 휴대폰을 연결하여 사용하시려고 하시나요?
4,탑승 수속은 어떻게 하나요?
0,그그녀는 지금 외출 중입니다
0,어떤 색깔을 좋아하세요
0,그것은 다른 편에 있습니까
3,휴일에도 상품을 받을수 있나요?
0,괜찮으시다면 다음 주 화요일에 들르겠습니다
0,모든 것에 감사드립니다
3,14세 미만은 가입할 수 없나요?
0,저녁 식사는 몇 시에 시작됩니까
0,제가 무엇을 하는 것이 좋겠습니까
0,여기에 온 지 두 달이 지났습니다
1,기업담당자 입니다. 보안카드를 분실 / 보안카드 비밀번호 5회 오류 발생했습니다.
0,정확한 의사 소통을 위해 통역을 부탁하고 싶습니다
4,예약을 했는데 이름이나 출발일  출발 시간 등을 변경 할 수 있나요?
0,우리는 1주에 44시간  바꿔 말하자면 6일 근무합니다
4,[인보이스] 인보이스관련 문의 답변
0,신사복여성복 매장은 어디입니까
0,당신을 만날 수 있을까요
0,가야 할까 봅니다
0,통근 수당은 봉급에 포함되어 있습니다
0,미스터 강에게 전화를 돌려드리겠습니다
0,기다리게 해서 죄송합니다
1,홈페이지 회원가입시 아이디와 비밀번호를 만들지 않았습니다 어떻게 로그인해야 해야합니까?
0,가야 할까 봅니다
4,알짜항공권 출발 및 TAX미확정이면 어떻게 하나요?
1,펀드상품은 예금자보호 대상입니까?
0,전자 제품 매장은 어느쪽입니까
0,당신이 당하는 고통을 이해합니다
4,본인카드 외에 가족카드 또는 타인카드 결제 가능한가요?
3,주문한 상품은 언제쯤 받을 수 있나요?
1,배우자(자녀)통장으로 자동이체 신청할 수 있습니까?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,사고 보험금 방문지급 서비스 제도 입니다.
0,건배
0,제 시계는 5분 늦습니다
0,잘 와 주셨습니다
0,사실은  가격 문제를 협상하고 싶습니다
0,시카고행 칼 36호기가 지금 15번 문에서 탑승 중입니다
0,자넨 어떤가
1,홈페이지를 통한 제지급금 관련 필요서류 서식 제공
0,안녕하세요  저는 이준호라고 합니다
0,이 공장은 매월 500대의 VTRVCR을 출하하고 있습니다
3,휴일에도 상품을 받을수 있나요?
0,얼마입니까
1,퇴직연금의 급여는 언제 받을 수 있나요?
4,임산부일 경우 비행기 탑승에 제한이 있나요?
0,감사합니다
2,V35  G7의 DTS:X 3D 입체음향 기능은 무엇인가요.
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
4,호텔바우처첨부 요금은 무엇인가요?
0,저를 병원에 데려다 주십시오
4,카드 무이자 할부 가능한가요?
1,자녀 학자금을 받을 때 대출금을 공제하는 이유는 무엇인지요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
4,[기타] NO-SHOW는 무엇인가요?
0,왕복요금은 얼마입니까
0,넥타이를 좀 보고 싶습니다
0,배달료가 따로 있습니까
0,그 밖에 성능도 종래의 데스크탑 퍼스널 컴퓨터와 동일합니다
1,청구서상 수익자란에 퇴직자 서명을 반드시 받아야합니까?
0,이것은 귀사의 잘못이지  저희의 잘못은 아닙니다
0,그 사고는 제 불찰입니다
2,바람이 나오지 않아요.
0,어떠한 논평도 할 수 없습니다
4,TAX란 무엇인가요?
0,미스터 브라운  당신에게 넘겨 드립니다
0,당신에게도요
0,우체국이 어디에 있는지 말해 주시겠습니까
4,탑승자 이름 변경이 가능 한가요?
2,배수펌프가 작동하지 않아요.
0,요금이 얼마입니까
0,런던의 지도를 어디에서 구할 수 있을까요
0,안녕. 월요일에 만나자
0,여보세요! 강연수인데요
4,비자가 필요한 나라일 경우 비자 수속은 개인이 하나요? 아니면 대행해주나요?
3,배송이 지연되는 사유가 무엇인가요?
2,V35 G7의 게임 툴 기능은 무엇인가요.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,여기는 732-4775입니다. 몇 번에 전화하셨습니까
0,소매를 조금 짧게 해주세요
0,여기를 주목해 주시겠습니까
0,제가 좋은 술집을 알고 있습니다
1,자녀(미성년자)계약건은 부모가 신청하면 됩니까?
0,죄송합니다. 그러나 그 문제는 처리됐습니다. 다음 출하는 예정대로 이행하겠습니다
0,주 publicity: 선전  광고  정보  기사  public relations =P.R.: 홍보
0,2의 제곱
0,잔돈을 확인해 보십시오
3,주문한 상품은 언제쯤 받을 수 있나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
2,충전기가 기본 구성품에 포함되어 있나요?
0,통화 후  요금을 알려 주세요
2,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
0,--할 예정이다
0,그녀가 토론에 낄 때는 이 문제에 대해 얘기하지 않는 것이 더 현명하겠습니다
0,저는 서울 교외에 살고 있습니다
4,환전은 어떻게 해야하나요?
0,유효권. 이제는 보편적으로 '후일의 초대'를 의미한다
0,지하철 역으로 가는 길을 가르쳐 주시겠습니까
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,연속패스와 플렉시패스의 차이는 무엇인가요?
1,퇴직보험에 가입했다면 신규입사자도 퇴직보험에 가입할 수 있습니까?
2,실내기 버튼을 눌러도 표시창이 켜지지 않아요.
0,저의 사무실은 어떻습니까
1,보험계약대출도 인지세가 있나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,나의 치수를 재어 주시겠어요
1,한 회사에서 근로자가 DB제도와 DC제도 중 선택할 수는 없습니까?
0,우리는 --에 좀더 신중해야 합니다
1,보험관련 안내장 우편물 수령지를 변경하고 싶습니다.
0,그것은 이쪽에 있습니까
0,음악을 좋아합니까
1,해외에서 콜센터를 이용하려고 하는데 전화번호는 어떻게 되나요?
0,어떻게 하면 여기서 발행하는 수표장을 얻을 수 있을까요
3,롯데닷컴 배송흐름은 어떻게 되나요?
0,시애틀로 가는 오전 8시발 기차를 타는 승강구는 어디입니까
3,주문한 상품은 언제쯤 받을 수 있나요?
0,여기서 환전할 수 있을까요
4,에어부산 항공편의 탑승수속은 어느 카운터에서 해야하나요??
3,롯데닷컴 배송흐름은 어떻게 되나요?
0,몇 시쯤 돌아올까요
0,이것으로 하겠습니다
0,제 의견은 --입니다
2,전원이 꺼졌다 켜졌다 해요.
0,그건 무리예요
1,펀드계좌 개설후에 인터넷으로 새로운 펀드를 가입하려면 어떻게 해야하나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,아무나 저를 도울 수 없을까요
0,네  오전 9시나 오후 3시에 시간이 있습니다
0,제 의도를 아시겠어요
4,패스소지자란 무엇인가요?
3,휴일에도 상품을 받을수 있나요?
3,휴일에도 상품을 받을수 있나요?
3,휴일에도 상품을 받을수 있나요?
1,변액보험의 적립금이나 적립금 수익률  펀드 변경 절차 등이 궁금합니다
0,미스터 브라운  그 부분은 이해가 잘 안됩니다
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,잔돈을 포함해서 드릴까요
2,난방시 실외기에서 물이 떨어지나요?
1,변액보험 펀드변경은 왜 하나요?
0,등이 아픕니다
0,저는 개인적으로 --하고 싶습니다
0,안녕하세요  미스터 브라운. 어떻게 지내십니까? 전 B사의 미스터 박입니다
0,여기에서 세워 주세요
4,예약할 때 성별과 생년월일을 잘못 입력했는데 비행기 탑승을 못하나요?
3,배송이 지연되는 사유가 무엇인가요?
1,국민건강보험  의료급여를 적용받지 못한 경우는 실손보장이 안되나요?
1,변액보험 펀드변경은 무엇인가요?
0,이 가방의 가격은 얼마입니까
4,하나투어항공 모바일 앱에서 항공권 구매하면 추가 마일리지 받을 수 있나요?
4,현지에서 다급하면 어디로 연락하면 되나요?
0,작년의 매상 신장률은 8p를 기록했습니다
0,고기를 좀 더 드시겠어요
0,제가 여기에 온 지 --주달  년가 되었습니다
0,내 약속을 취소 연기해야겠습니다
0,천만의 말씀입니다
0,한국의 자동차 산업은 연간 약 천만 대를 생산하여 세계 3위를 기록하고 있습니다
0,이곳에 올 수 있으세요
4,입장권/패스 성인 요금만 보입니다.
0,일 주일 정도 더 걸릴 겁니다
1,지급예정일 지정이 가능합니까?
2,표시창에 CH05가 떠요
0,괜찮으세요
2,에어컨에서 냄새가 나는데 어떻게 청소하나요.
4,24시간이내 회신이 무슨뜻인가요?
1,고객불만 접수 방법 및 프로세스 안내
0,좋은 주말 보내세요
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,이 기숙사의 문닫는 시간은 밤 11시입니다
0,여행에 관한 얘기로 옮깁시다
0,기분이 좋지 않아요
4,예약이 대기로 되어있습니다. 언제 확정이 될까요?
0,새로운 화제로 넘어갑시다
2,[냉방] 실외기가 돌아가지 않아요. 실외기가 늦게 돌아가요.
0,적포도주 두 병을 주십시오
0,얼음을 넣어 주십시오
4,해외항공권 구입시 하나투어 마일리지는 얼마나 적립 되나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
2,노크 코드로 꺼진 화면에서 잠금을 해제하는 방법을 알려 주세요.
1,현행 퇴직금제도는 없어집니까?
4,항공권 현금결제 하고싶어요.계좌번호는 어떻게 되죠?
4,결제 취소 후 환불절차는 어떻게 되나요?
0,그때 거기에 가겠습니다
4,정확한 비행시간이 궁금합니다.
0,레몬 한 조각을 넣은 차를 주십시오
0,전 실망했습니다
0,안녕  존
2,메시지 알림 설정은 어떻게 하나요.
0,멋질 거예요
0,가격 명세서는 즉시 입수할 수 없습니다
4,한번에 최대 몇 명까지 예약할 수 있나요?
0,예약을 하지 못했습니다. 오늘밤 숙박할 수 있을까요
4,특가 요금도 추가적으로 개인신분할인이 가능한가요?
0,저희의 실수를 사과드립니다
0,오늘 일기 예보는 어떻습니까
4,출발당일 항공기가 지연 또는 결항될때 어떻게 해야합니까?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,글쎄요  다음 번에
0,네  말씀하시는 뜻을 알겠습니다
0,저녁 식사 후에 커피홍차를 마시겠습니다
4,임산부일때 탑승가능한가요?
1,보험금 자동송금 서비스란?
1,공인인증서 만으로 계약사항/보장내용을 조회하고 싶습니다
4,예약시 필수 지참사항
0,이 길은 기차역으로 가죠
0,몇 시쯤 됐을까요
0,서적 코너는 어디입니까
0,얼마나 걸리겠습니까
2,[G5] 기본 제공하는 젠더에 OTG 연결하면 인식이 안돼요.
0,품질이 좀더 좋은 것이 있습니까
3,배송중인 상품의 위치는 어떻게 확인하나요?
0,그것은 좋은 의견 같습니다
2,G6 정품 퀵커버에서 사용할 수 있는 기능은 무엇인가요
0,독립기념일을 축하합니다
4,예약대기인데 왜 결제가 안되는지요?
0,두통코 감기에 걸렸습니다
0,이것은 10개월 예금이므로 열 달 동안은 돈을 인출할 수 없습니다
4,비동반소아는 나이제한이 어떻게 되나요?
1,대출현황 및 이자납입일 등은 어떻게 확인합니까?
3,배송이 지연되는 사유가 무엇인가요?
4,국내선 항공 취소는 언제까지 해야 수수료부과가 되지 않을까요?
0,모직 스웨터를 보여 주십시오
1,적립식으로 가입한 상품의 저축기간을 연장할 수 있나요?
0,이 편지의 우편 요금은 얼마입니까
0,제 생각엔 두 시간 정도 걸린다고 봅니다
0,여기에 정말 잘 오셨습니다
0,그 일에 최선을 다하겠습니다
2,최근 구입한 제품인데 냄새가 나요.
0,돈벌이가 되게 하다
0,그는 그저께 런던으로 출장을 떠났습니다
4,만 18세 미만 승객이 만 12세 미만 소아 또는 유아의 보호자로 비행기에 탑승 할 수 있나요?
0,몇 시로 생각하고 계십니까
0,그곳에 가려면 기차를 몇 번이나 갈아타야 합니까
0,변동하는 환율을 생각할 때  지불 수단은 현지 통화에서 달러로 전환하려고 합니다
4,차량 인수방법
0,입어 봐도 괜찮습니까
4,항공사 홈페이지에서 예약건 조회가 안됩니다.
3,배송이 지연되는 사유가 무엇인가요?
2,제상 또는 예열이 뜨면서 난방이 안돼요.
4,아동요금과 유아요금은 어떤 기준으로 적용 되나요?
4,여행중 환자가 발생했을때 어떻게 하나요?
3,본인인증 시 이미 인증된 아이디가 존재한다고 나옵니다. 어떻게 해야 하나요?
0,그거예요
4,결제시한 마감으로 예약과 동시에 결제 예약건 취소 시 약관대로 수수료 부과되나요?
0,도와주시겠습니까
1,사고보험금 지급이 지연될 경우 어떻게 해야 하나요?
1,청구를 잘못하였습니다. 취소하고 싶습니다.
4,호텔 예약했어요. 공항 픽업 신청이 가능할까요?
4,실시간예약(확정예약)과 일반예약(대기예약)의 차이는 뭔가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
4,소아. 유아밀 신청은 어떻게 해야하나요?
0,직원
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,그에게 나중에 당신한테 전화하게 할까요
2,LG 페이 앱을 설치하고 싶어요.
2,U+ 해외 로밍 서비스는 무엇인가요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,8마지막회 초말입니다
0,그것들은 영업부에서 얻을 수 있습니다
4,최소 출발 인원이 안 되는 경우는 어떻게 되나요?
0,시간이 너무 많이 걸렸어요
0,또 다음 기회가 주어지기를 바랍니다
0,전부터 물어 보려고 했어요
3,롯데닷컴 배송흐름은 어떻게 되나요?
0,전화를 담당 부서로 연결해 드리겠습니다
4,[유럽]열차 좌석예약은 어떻게 하면 되나요?
0,다시 전화하겠습니다
0,정장을 입고 오십시오
1,재해란 무엇입니까?
3,배송이 지연되는 사유가 무엇인가요?
0,비행기로 몇 시간 걸립니까
0,--을 하고 싶으세요
0,뉴욕에 있는 화이트 호텔에 있을 것입니다
0,내일 서울의 본사와 전화로 이 문제에 대해 토의해 보겠습니다
3,배송중인 상품의 위치는 어떻게 확인하나요?
0,몇 시가 편리하겠습니까
0,역 건물을 지나서 있습니다
3,휴일에도 상품을 받을수 있나요?
0,김진호라는 사람이 두 명 있는데요. 그의 부서를 말씀해 주시겠습니까
0,어떻게 이런 곳에 오게 되었나
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,변액보험의 경우 예금자보호법의 보호를 받을 수 있나요?
2,Tone + 는 기존 헤드셋과 무엇이 다른가요?
4,온라인으로만 예약 가능한가요?
2,배수 호스가 찢어졌어요.
0,얼마나 멉니까
0,오늘 저녁까지 이것을 보관해 줄 수 있습니까
3,취소/반품했는데 신용카드 청구서에 금액이 청구되었어요.
0,또 다시 뵙길 빕니다
0,음악회에 가시겠습니까
0,제가 접대하게 해주십시오
0,미안합니다만  귀사에서 선적한 몇 대의 텔레비전이 손상을 입은 것을 도착 후 검사를 통해 발견했다는 것을 알려 드립니다
0,노래방에서 노래를 불러 본 적이 있으세요
0,15센트짜리 우표 4장과 항공엽서 10매를 주십시오
0,비행기는 정시대로 입니까
4,예약시 성별  생년월일을 잘못 입력했습니다.
3,주문한 상품은 언제쯤 받을 수 있나요?
0,앉으시죠
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,기다리지 않고 원하는 시간에 상담할 수 있는 방법
0,맥주 한 잔을 마시고 싶습니다
1,메일로 임시비밀번호를 받았는데 틀리다고 합니다.
1,보험료 자동대출 제도란 무엇인가요?
2,(냉방) 실외기에서 물이 떨어져요.
4,[수화물/동승자][기타] 임산부일 경우 비행기 탑승에 제한이 있나요?
2,소프트웨어 업데이트 방법을 알고 계신가요
1,변액유니버셜보험의 월대체보험료가 뭔가요?
2,지문 등록할 때  왜 여러 번 입력해야 하나요?
1,타사에 실손의료보험이 중복가입 되어 있습니다. 보험금 청구를 하려고 하는데 당사에만 청구하여도 되나요?
2,LG 360 VR을 사용해서 유투브 VR 컨텐츠 재생이 안돼요.
1,목표수익률 SMS 알림서비스는 무엇인가요?
0,통화중입니다
1,퇴직보험청구서에 자필서명을 꼭 해야 합니까?
0,7달러입니다
0,오늘의 의제를 기록한 서류에서 알 수 있듯  우리는 우리의 모든 판매망을 재정비할 계획입니다
0,원기왕성합니다
0,당신이 오셔서 기쁩니다
1,첨부파일 저장을 클릭했으나 아무 반응이 없습니다.
3,주문한 상품은 언제쯤 받을 수 있나요?
0,물론이죠
0,--을 준비하기 위해 일 주일이 필요합니다
4,트윈룸과 더블룸의 차이가 뭔가요 ?
0,특히 일년 중 4월은 진달래가 만개하여 가장 아름다운 시절입니다
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,그와 약속을 하셨습니까
0,다시 한 번 설명해 주시겠어요
3,배송중인 상품의 위치는 어떻게 확인하나요?
2,해외 휴대폰을 국내 이동통신사의  3G 네트워크 사용시 설정방법 확인하세요.
0,--할 권리가 없습니다
4,예약을 변경/취소 하고 싶습니다
0,그 극장에서는 무엇이 공연되고 있습니까
2,지문을 등록해서 결제 서비스를 이용할 수 있나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
0,틀림없어요
1,한방병원 진료비도 실손의료비보장특약에서 보장이 가능한가요?
0,이제껏 한 말 알겠습니까
3,장바구니와 찜리스트에 담은 상품은 어디서 확인가능한가요?
0,미스터 조지 브라운과 얘기하고 싶은데요
0,이 근처에 즉석 식품 식당이 있는지 아십니까
0,어떤 일에 종사하십니까
1,계약자를 바꾸고 싶습니다. 계약자 변경 절차를 알려 주십시오.
3,배송이 지연되는 사유가 무엇인가요?
0,앉으시겠어요
2,손전등 기능은 어떻게 사용하나요?
0,무지인 것은 없습니까
0,창가에 있는 테이블을 원합니다
4,꼭 스케줄 재확인을 해야하나요?
4,주말 업무 및 업무시간 관련 안내
2,휴대폰이 꺼진 채로 충전하면 자동으로 전원이 켜져요.
4,현지 연락처는 무엇을 기재하면 되나요?
0,--을 의논하고 싶습니다
0,너무 큽니다
0,이름을 한 번 더 말해 주시겠어요
3,상품을 교환하고 싶어요! 어떻게 하면 되나요?
0,몇 시쯤 당신에게 다시 전화를 드리면 되겠습니까
1,확정급여형(DB)제도와 확정기여형(DC)제도 중 부담금이 더 저렴한 것은 무엇입니까?
0,우리는 --할 여유가 없다
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,[가정용스탠드에어컨] 먼지 및 냄새 센서 위치
3,취소요청한 상품의 취소 여부는 언제 어디를 통해 확인해 볼 수 있나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
0,10개월 분할 지불도 가능합니다
0,당신의 급료는 당신의 은행 구좌에 자동적으로 입금됩니다
0,본사로부터 귀사의 조건을 수락하겠다는 대답은 이미 받았습니다
2,G6 카메라 일반 모드에서 화면 노출을 조절하려면 어떻게 하나요.
0,상담을 시작하기 전에
1,교보다이렉트는 누구에게 적합한가요?
0,경영진은 한국인 중역 3명과 사장을 포함한 미국인 중역 5명으로 구성될 것입니다
0,수요일이 괜찮겠습니까
2,모든 전화 수신이 안되나요.
0,괜찮으시다면
2,실내기 LED 램프가 깜박 거려요.
1,확정기여형의 실시가 더 적합한 사업장 또는 근로자는?
3,배송중인 상품의 위치는 어떻게 확인하나요?
0,주 shelve =dismiss: 의안을 보류하다  해고하다
2,G5에 NFC로 휴대폰 데이터 받기는 어떻게 하나요?
2,[G6] 젠더를 이용해 충전하면 충전 속도가 느려요.
0,--하는 것은 어떻습니까
1,확정급여형(DB)제도와 확정기여형(DC)제도 중 어느 제도가 더 유리한가요?
0,세탁 서비스를 해주십니까
0,이것은 당신의 잘못입니다
2,U+ 로밍 편리 서비스 앱은 어떻게 사용하나요?
0,나와 점심하러 나갈까요
4,[스케줄변경] 스탑오버(stop over) 또는 중간경유지 체류란말은 뭔가요?
0,제것은 제가 내겠습니다
4,렌터카 투어마일리지 적립및 결제가 가능한가요?
0,비행기 여행은 어땠습니까
1,회사지원 연금 상품의 회사 퇴직후 해지(해약) 절차 안내 입니다.
0,점심 시간은 1시간입니다
0,다시 만나게 되어 기쁩니다
0,그러면  그날 오전 9시에 당신의 사무실로 가서 만나죠
0,대환영입니다. 그런데 이번에 한국을 방문하시는 목적을 여쭤 봐도 되겠습니까
0,몸이 안 좋은데요. 약을 좀 얻을 수 있을까요
2,국내에서 구입한 에어컨을 해외에서 사용해도 되나요.
0,회의 시간이 갑작스럽게 변경된 것을 알려드리지 못해 죄송합니다
0,밤 10시까지 이곳에 돌아와야 합니다
3,상품을 반품할 경우 반품택배비는 누가 부담하나요?
4,객실 이용 팁&에티켓
2,V35  G7 카메라 촬영(셔터) 속도가 느려요.
3,주문한 상품은 언제쯤 받을 수 있나요?
4,객실 요금은 인당 요금인가요? 그리고 요금에 세금 봉사료가 포함인가요?
3,판매자가 상품 상태 확인 후 반품/교환 가능 여부를 알려주겠다고 하는데 왜 그런가요?
3,주문한 상품은 언제쯤 받을 수 있나요?
3,휴일에도 상품을 받을수 있나요?
0,얼마입니까
0,이 신을 신어보고 싶습니다
0,이 건에 대해서는 충분히 협의했으므로  다음 건으로 넘어갑시다
4,현금 영수증은 어떻게 발행하나요?
0,몇 시쯤 돌아올까요
2,숲속향 /  아로마향 교체 방법을 알려주세요.
0,프랑스 영화를 좋아하나요
0,제 생각으로는 받아들이기 어려운 항목들이 있습니다
0,잠깐만 기다려 주세요
2,인버터 에어컨의 월간소비전력은 하루 몇 시간 동안 가동한 수치인가요.
4,NO-SHOW란 무엇인가요?
0,신입 사원의 경우  첫 일년은 7일간입니다
0,안녕히
1,퇴직보험금 청구를 한 후 FAX를 보내지 않으면 안됩니까?
1,신탁계약 만기일에 출금은 어떻게 합니까?
0,어떤 종류의 영화를 좋아하나요
3,반품이 가능한 경우와 가능하지 않은 경우에 대해 자세히 알고 싶습니다.
0,농담하지 마세요
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,어서 하십시오먼저 가십시오
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,계약서를 기초하다
0,좀더 싼 것이 있습니까
0,모른 체 하겠습니다
0,비행기로 몇 시간 걸립니까
2,표시창에 CH와 61이 번갈아 깜박거려요.(점검코드 CH61)
0,넥타이를 좀 보고 싶습니다
0,전화 좀 써도 되겠습니까
0,죄송하지만 갈 수 없습니다
0,그런데
0,그가 돌아오면 당신에게 전화하도록 하겠습니다
1,보험료 납입(잔액)증명서 신청방법을 알려주세요
3,탈퇴 후 재가입까지 기간 제한이 있나요?
0,제 말은  그들이 한국인보다 상당히 높은 급료를 받는다는 말입니다
0,배가 심하게 아픕니다
0,오후 2시 반입니다
0,가능하다면  당신 회사로부터 추가 매입에 대한 확약을 받고 싶습니다
2,네트워크 신호가 약할 때에는 어떻게 조치할 수 있나요.
0,가족들은 안녕하신가요
0,--의 번호를 알고 싶습니다
4,[이름변경] 예약시 영문이름이 여권과 달라도 상관없나요?
0,창문을 열어도 괜찮겠습니까
0,15분 후에지나서
0,판매 중이다
1,IRA는 개인연금 및 확정기여형(DC)제도와 어떻게 다름니까?
2,태블릿과 휴대폰을 연결하여 사용하시려고 하시나요?
0,사정내용을 알았습니까
1,퇴직보험은 예금자보호 대상 상품입니까?
0,제가 바이올린을 켤 때  피아노 반주를 해주시겠습니까
0,나중에 그에게 전화 걸라고 하면 어떨까요
0,약을 먹었으니 곧 좋아질 것입니다
0,예를 들면
2,휴대폰에 물기나 이물질이 들어갔어요.
1,부활보험료를 카드로 납입할 수 있습니까?
2,[설치 후 처음 사용] 표시창에 NO가 떠요.
4,평소 성지순례 지역에 관심이 많았는데 종교가 없는 사람도 예약이 가능할까요?
0,한 번 더 들려주시겠어요? 말씀을 잘못 알아듣지 못해서요
4,현지에서 투숙 일정이 단축 되거나 변경이 되어도 취소료가 발생하나요 ?
4,[여권/마일리지/체류지정보] 여권 발급 예정인 경우 어떻게 결제를 하죠?
0,저에게 온 메시지가 있습니까
0,앉으시겠습니까
0,여기 있습니다. 잔돈입니다
1,MY삼성생명에서 지급청구 후 청구서를 꼭 팩스 전송해야합니까?
0,좀더 작은 치수의 재킷이 있습니까
0,이글스는 김진호부터 시작되었습니다
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
2,G7 상태표시줄에 표시된 알림 아이콘을 숨기고 싶어요.
3,배송이 지연되는 사유가 무엇인가요?
0,회의는 언제입니까
1,퇴직보험 상품은 생보나 손보사가 같다고 하던데 차이는 없습니까?
4,결제를 했는데 현지에서 또 지불 할 게 있나요?
0,아시다시피  양국간의 생활비는 상당히 차이가 있습니다
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,당신은 어떠세요
1,특별계정이 뭔가요?
2,(난방) 실외기에 성에가 껴요.
3,롯데닷컴 배송흐름은 어떻게 되나요?
4,항공사 마일리지 적립위한 회원번호 등록해주세요?
2,지문 센서는 어디에 있나요?
4,렌터카 예약취소 및 변경은 어떻게 하나요?
0,그는 7년 동안 이 회사에 근속해 왔습니다
4,패키지 여행 일정에 자유여행이 있는데 그때는 무엇을 하나요?
0,현 단계에서는 긍정적인 답을 드릴 수 없습니다
2,비디오 전문가 모드로 촬영 시 마이크 설정은 어떻게 하나요?
0,어느 문으로 갈까요
2,투인원에어컨을 동시에 가동하면 능력이 떨어지나요.
4,항공권요금에 추가로 붙는 세금(tax)과 유류할증료란 무엇인가요?
0,미안합니다. 전화를 잘못 걸었습니다
0,여기에 내 명함이 있습니다
1,전화로 보험가입신청을 한 후 보험증권(보험가입증서)과 약관은 언제쯤 받을 수 있습니까?
1,퇴직보험 가입 및 전환시 기업회계상 이점은 무엇입니까?
1,고지의무 위반에 따른 안내  입니다.
1,모든 기업이 퇴직연금제도를 도입해야 합니까?
2,G7의 Google Lens 기능을 알려주세요.
0,그것은 아주 잘 어울리는 것 같습니다
2,타는 냄새가 나요.
1,금융거래회원을 탈퇴하고 싶습니다.
4,[수화물/동승자][기타] 애완동물을 데리고 비행기를 탑승할 수 있나요?
4,[미결제 표기] 발권까지 완료되었다고 하는데 미결제라고 보입니다.
0,오늘은 무슨 특별 요리가 있습니까
4,마일리지가 있어 무료로 항공을 이용할 수 있는데 현지 관광에만 참여할 수 있나요?
0,어느 특정 상표를 원하십니까
