label,content
0,다른 날로 바꿀 수 있을까요
1,벽걸이 에어컨에서 물이 떨어져요.
0,회의는 언제 열립니까
0,이것은 귀사의 잘못이지  저희의 잘못은 아닙니다
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,리모컨 화면이 꺼져있어요.
0,죄송하지만 즉시 해드릴 수는 없겠는데요
1,최소 출발 인원이 안 되는 경우는 어떻게 되나요?
0,어느 문으로 갈까요
0,잘 와 주셨습니다
0,미스터 베이커  제 아내와 아들을 소개하고 싶습니다
1,하와이도 비자가 필요한가요?
0,죄송합니다만  말씀을 잘 알아듣지 못했습니다
1,상품을 교환하고 싶어요! 어떻게 하면 되나요?
0,판매 중이다
0,지금은 그 물건들이 품절입니다
0,의견이 있습니다
0,월급날은 매달 30일입니다
1,에어컨에 코드가 없어요. 코드가 잘렸어요.
1,[요금규정][기타] 유류할증료(Fuel Surcharge)가 무엇인가요?
0,--에 동의합니다
0,메시지를 남길 수 있나요
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,회의에 늦지 말아 주십시오
0,전하실 말씀을 적어 놓을까요
1,선취판매수수료에 대해 현금영수증으로 발급 받을 수 있나요?
1,배송 받은 상품이 주문한 상품과 다를 경우에는 어떻게 해야 하나요?
0,그것은 역 건물의 이쪽에 있습니다
0,제 친구들이 저보고 대단한 술꾼이라고 말합니다
1,MY삼성생명에서 유지계약 해지(해약)시 기준사항입니다.
0,안녕  존
1,신혼여행상품 예약은 언제쯤부터 해야하나요?
1,전원이 저절로 꺼져요.
0,숨쉬기가 어렵습니다
1,귀국일변경 가능한가요?
1,겨울철 이후 처음 사용한다면 자가 점검을 해보셨나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
0,도와 드릴까요
0,제가 전화했다고만 전해 주세요. 나중에 다시 전화하겠습니다
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,통화료는 얼마입니까
1,투인원(2in1) 에어컨의 분해 청소가 가능한가요.
0,호텔 프런트의 대응
0,주유소가 근처에 있는지 말해 주시겠습니까
1,우수(보험)고객신용대출을 받으면 관련 보험은 해지가 불가능한가요?
0,그가 언제쯤 돌아올까요
0,저는 미스터 박의 자리에 미스터 리를 추천하고 싶습니다
0,간단히 계산해 볼 때 1--2년 이내에 자금을 회수할 수 있게 될 것입니다
1,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
0,* 휴가  결근
1,카드 승인은 되었는데 발권이 실패되었습니다  어떻게 하나요?
0,회의 시간이 오후 9시에서 7시로 앞당겨졌습니다
0,무엇을 해보고 싶습니까
1,대출이자가 자동이체 통장에서 인출되는 순서는 어떻게 되나요?
0,종로 3가에서 지하철을 바꿔 타야 합니다
1,대여한 차량은 어떻게 결제하나요?
1,자동이체 또는 출금이체동의 등록시 농협계좌는?
1,LG페이로 택시에서 결제를 할 수 있나요.
1,신설법인등 종업원 근속년수가 1년미만이라 퇴직금발생분이...
1,원페이(Onepay) 등록 및 결제창이 안 열려요
0,욕실이 딸린 2인용 더블 룸  맞습니까
1,전원이 꺼졌다 켜졌다 해요.
0,로스엔젤레스행 표를 주십시오
1,건강검진을 받기 위해 입원하였습니다. 실손보험금 청구를 하였는데 보장이 되나요?
1,신탁상품을 가입했을 경우 내야하는 수수료는 어떻게 됩니까?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,공인인증서는 어디서 발급 받나요?
0,저와 함께 저녁 식사하러 가시겠습니까
1,휴대폰의 콘텐츠를 케이블 없이 TV에서 볼 수 있나요.
1,해외 휴대폰을 국내 이동통신사의  3G 네트워크 사용시 설정방법 확인하세요.
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,[유럽]야간 열차를 탈 경우 패스에서 2일 분을 사용하게 되는 건가요?
0,탑승 수속은 언제 할까요
1,「나의 계약」를 이용하려면 어떻게 해야 하는지요?
0,여기에 정말 잘 오셨습니다
0,한지수입니다
1,하프보드 Vs. 풀보드(Half Board vs. Full Board)
1,얼마 전 해지(해약)을 했습니다. 과거 거래이력을 보고 싶은데 접속이 안됩니다.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,기준가격  좌수 등 용어는 무슨 뜻인가요?
0,제가 점심을 사겠습니다
0,한잔하러 가지 않을래요
0,--할 예정이다
1,Smart ThinQ 연결이 안돼요. 등록실패가 떠요.
0,제가 무엇을 하는 것이 좋겠습니까
1,안심클릭서비스에 대해 자세히 알고 싶어요.
0,미스터 그린  미스터 강을 소개하게 해주십시요
0,그때 봅시다
0,이곳이 보스턴행 승강구가 맞나요
1,기차에는 장애인을 위한 시설이 준비되어 있나요?
1,[유럽] 야간열차 어떻게 이용해야 하나요?
1,신탁상품은 중도(해지(해약))가 가능합니까?
0,금으로 된 액세서리가 있습니까
0,백만 달러라구요! 큰 부자시군요
1,배수펌프가 작동하지 않아요.
1,상품을 직접 방문하여 수령할 수는 없나요?
0,제 방에서 한국으로 직접 전화를 할 수 있습니까
1,보험료를 미리 납입하고 싶은데 방문하지 않고 납입하는 방법이 있습니까?
1,퇴직연금사업자 선택은 어떤 기준으로 해야 합니까?
1,출발일시 & 귀국일시 확인해주세요
1,배송중인 상품의 위치는 어떻게 확인하나요?
0,얼마입니까
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,좋은 여행이 되길
0,제가 좋은 술집을 알고 있습니다
1,취소요청한 상품의 취소 여부는 언제 어디를 통해 확인해 볼 수 있나요?
1,도둑 맞았을 때는 어떻게 대처 해야하나요?
0,그 말을 들으니 안심이네요
1,해지(해약)환급금이 적은 이유에 대한 안내입니다.
0,명함을 주시겠습니까
1,에어컨에서 [Od]라는 표시가 나오며 냉방이 안돼요.
1,에어컨에서 물 흐르는 소리가 나요.
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,여행요금의 입금은 어떻게 해야 합니까?
0,다시 만나니 좋아요
1,휴대폰 터치가 잘 안됩니다.
1,세 명이 여행할 경우 함께 방을 쓸 수 있나요? 아니면 방을 두개 써야 하나요?
0,--에 대해서 전화하겠습니다
1,TW(티웨이 항공) 항공권 변경/취소 수수료 변경에 대해 알고 싶어요.
1,펀드란 무엇입니까?
1,배송중인 상품의 위치는 어떻게 확인하나요?
0,보고서를 제출하는 데는 마감 시간이 있습니다
0,회의는 몇 시에 시작할까요
1,장애인 운임 조건이 무엇인가요?
1,기업담당자 입니다. 보안카드를 분실 / 보안카드 비밀번호 5회 오류 발생했습니다.
0,배가 부릅니다
0,몇 시에 체크아웃퇴출 수속합니까
1,(난방) 실외기에 성에가 껴요.
1,자동재배분이란 무엇입니까?
0,좋아하지 않으신다면 남기십시오
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,생산품에 대한 명세서는 예고없이 바뀐다는 것을 유념하십시오
1,필터 청소는 어떻게 하나요.
0,제 생각엔 두 시간 정도 걸린다고 봅니다
0,내일다음 주 당신의 스케줄은 어떻게 됩니까
0,미안합니다. 전화를 잘못 걸었습니다
0,좋아요. 그날 아침엔 아무런 약속이 없습니다
1,항공권 부분 환불이 가능한가요?
0,11시 30분에 캐피털 호텔 로비에서 뵙겠습니다
0,만사서 반갑습니다. 미스터 리
1,소득공제 안내장을 발행해 주십시오.
0,저는 항상 저의 수집에 보탤 무엇인가를 찾고 있습니다
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,그와 약속을 하셨습니까
0,마음놓고 얼마든지 잡수십시오
0,요즘 어떻게 지내십니까
1,요금 미확정은 무엇인가요?
0,그것들을 따로따로 싸 주십시오
0,여러 번 변경을 서두를 것을 요청했음에도 불구하고  제조업자들이 따라 주지 못했습니다
1,(난방) 실외기에 성에가 껴요.
0,다음 기회를 주십시오
1,전화로 보험가입신청을 한 후 보험증권(보험가입증서)과 약관은 언제쯤 받을 수 있습니까?
1,실외기에 바람막이 / 가이드를 설치하고 싶어요.
1,여행시 주의해야 할 점은 어떤 것이 있나요 ?
0,당신에게 얘기하고 싶은 게 좀 있는데요
0,제 의견은 경비를 줄이기 위해 가능한 한 새 공장을 현지에 세우자는 것입니다
1,일부 기능만 버튼을 눌러도 동작하지 않아요.
0,그는 지금 사무실에 없습니다
0,각자 비용을 지불하도록 합시다
0,여기에 오시는 데 고생하지 않으셨습니까
0,1년 계약이 끝나는 5월15일에 당신은 퇴사해야 합니다
0,지도를 좀 그려 주시겠습니까
0,잔돈을 확인해 보십시오
0,사정이 생겨서 내일 당신을 찾아 뵐 수가 없습니다
0,그것은 거리의 어느 쪽에 있습니까
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,어떤 것에 흥미를 느낍니까
0,스테이크는 어떻게 구워 드릴까요
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,상품을 직접 방문하여 수령할 수는 없나요?
0,그렇다면  자리에 앉을 기회가 있습니까
1,배관 테이프 / 단열재가 벗겨졌어요.
0,당신을 만나게 되어 기뻐요
1,조식 포함으로 예약했는데 확인해 주세요?
0,약속이 있습니다
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,V35 G7 게임 중에는 불필요한 알림을 받고 싶지 않아요.
1,상품을 직접 방문하여 수령할 수는 없나요?
1,책임보상 제도가 무엇인가요?
1,자동이체 신청하면 모든상품에 대하여 보험료 할인해 줍니까?
1,전원을 꺼도 날개가 완전히 닫히지 않아요.
1,(냉방)실내기에 성에가 껴요.
0,그는 지금 외출중입니다
0,기분이 좋지 않아요
0,고맙습니다. 기꺼이 하죠
1,[요금규정][기타] 소아와 유아 요금은 어떻게 다른가요?
0,미스터 브라운 있습니까
0,이쪽으로 오세요
0,시청은 역의 출구 앞 거리의 건너편에 있습니다
1,휴대폰 발열이 있어요
0,업무 서류철은 어디에 있나요
1,고객사랑서비스 대상자에 선정되어 SMS로 서비스신청번호를 받았는데 분실했습니다. 어떻게 신청할 수 있습니까?
0,미스터 화이트  미안하지만 다음주 목요일로 예정된 저와의 약속을 취소해야 되겠는데요
1,배수펌프를 사용 하시나요?
0,기차 버스시간에 맞춰 도착할 수 있을까
1,리모컨이 안돼요.
1,보안프로그램 설치시 파일복사 실패인 경우에는?
0,요금은 얼마입니까
0,대중 음악과 클래식 중 어느 것을 더 좋아하세요
0,주 hang up: 전화를끊다  시간을 길게 하다
0,진정인가요
0,안녕하세요  미스터 브라운. 오랜만입니다
0,직업은 무엇입니까
0,맞습니다. 주요한 부분을 제외하고는 약 70p의 부품이 하청 업자들에 의해 만들어집니다
0,죄송합니다  제가 지금 몹시 바쁜데요
1,휴일에도 상품을 받을수 있나요?
0,네  좋아요
0,말하기 어렵습니다
0,틀림없어요
1,LG 페이 ATM을 이용하고 싶어요.
1,상품을 직접 방문하여 수령할 수는 없나요?
1,취소마감일이 지난 예약이라 그런지 예약 과 동시에 결제를 하라고 합니다. 결제 없이 예약만 불가능한가요?
1,고객사랑서비스는 어떻게 신청할 수 있습니까?
0,그는 중앙으로 3루타1루타  2루타를 쳤습니다
0,잠시 시간을 내주시겠습니까
0,동의합니다
0,욕실이 딸린 트윈 룸을 원합니다
0,오늘  교통이 대단히 혼잡했다
1,1H 표시가 나타나요.(2H  3H  4H  5H  6H  7H)
1,특약을 삭제할 경우 그동안 납입한 금액을 돌려 받을 수 있나요?
0,그거예요
1,「나의 계약」을 통한 ARS 비밀번호 등록(변경)이 가능합니다
0,잘 자. 내일 아침에 보자
1,결제하려고 하는데 요금이 안나옵니다.
1,한 회사에서 근로자가 DB제도와 DC제도 중 선택할 수는 없습니까?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,휴일에도 상품을 받을수 있나요?
0,다른 날이 좋겠습니까
0,어느 것이 더 낫다고 생각합니까  --인가요  --인가요
0,--에 대해서는
1,회원정보와 관련된 피해를 입었을 경우엔 어떻게 하나요?
1,모든 전화 수신이 안되나요.
1,홈페이지내 렌터카 예약절차
0,운전사
0,와 주셔서 기쁩니다
0,수출부에 있는 미스터 제임스 블랙을 만나고 싶습니다
1,[G5] 통화 또는 데이터 서비스가 잘 안되면 어떻게 하나요.
0,여기 있습니다
0,다음 주 토요일에 파티를 열 예정입니다
1,수화물 규정을 어떻게 되나요?
0,예금을 하고 싶습니다
0,지금 몇 시입니까
0,그것들은 낱개에 1000원입니다
1,F700(G5) SMS 문자 수신 안 되는 현상
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,글쎄요  아마도 다른 기회에
1,적립식 임의식 상품의 차이점은 무엇인가요?
0,실례합니다
0,기다려야 할까요
1,홈페이지를 통한 대출계약 변경신청 이란 ?
0,그 얘기를 듣고 안심했습니다
0,누구와 통화하고 싶습니까
1,자동이체 신청 변경 해지(해약)절차를 알려주세요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,집에서 사무실까지 기차로 두 시간 정도 걸립니다
1,V35의 Google Lens 기능을 알려주세요.
0,실례합니다  웨이터아가씨
0,의사에게 진찰을 받고 싶습니다
1,유레일패스는 어떤 기차를 탈 수 있나요?
0,잔돈을 포함해서 드릴까요
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,배송이 지연되는 사유가 무엇인가요?
0,무엇을 해 드릴까요
0,다른 모델의 부품을 귀사에 송달한 것은 전적으로 우리의 잘못입니다
0,미안합니다. 전화를 잘못 걸었습니다
1,부부 공동소유 APT의 스마트 모기지론 대출신청 절차는?
1,[기타] 항공권의 표시된 두번째 여정 먼저 사용할 수 있나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,휴일에도 상품을 받을수 있나요?
0,가능한 한
0,지원서보고서를 일주일 이내에 제출할 수 있기를 바랍니다
1,메모리 사용량을 알고 싶어요.
1,개인연금 계약이전 이란 무엇이며  어떻게 처리됩니까?
0,그는 오늘 쉽니다
0,저희의 실수를 사과드립니다
1,로그인을 했으나 주민등록번호가 인증서소유자와 일치하지 않아 실명확인을 못했다는 메시지가 뜹니다.
1,항공권을 구매하였는데 하나투어마일리지 적립 받을 수 있나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,보험증권(보험가입증서) 재발행 신청 방법 입니다.
1,On 표시가 나타나요.
1,항공권 결제는 어떻게 하나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,현행 퇴직금제도는 없어집니까?
1,펀드상품은 예금자보호 대상입니까?
1,배송이 지연되는 사유가 무엇인가요?
0,내일 어떤 계획이 있으십니까
0,무엇으로 만들어졌습니까
1,인솔자와 가이드의 차이점은 무엇인가요?
0,이쪽에서 다시 전화할 때까지 끊고 기다려 주십시오
1,LTE 모뎀을 사용하고 계신가요.
1,정확한 비행시간이 궁금합니다.
1,티켓은 어떻게 받나요?
0,이곳에 올 수 있으세요
1,리모컨 화면이 꺼져있어요.
1,적립식 펀드에 대해 알고 싶습니다.
1,이태리 투어리스트 택스 및 유럽 시티택스가 무엇인가요?
1,외국인으로 한글이름이 없어요?
1,휴대폰에 물기나 이물질이 들어갔어요.
1,한 계좌에 다건의 계약이 자동이체 등록되어 연체로 이체되던 중 실효가 되었어요.
1,충전기 연결 시 '수분이 감지되어 충전 불가' 멘트가 떠요.
0,여기에 줄무늬 제품이 몇 가지 있습니다
0,전데요
0,보통 예금 계좌로 해주세요
1,[G6] 휴대폰을 다시 시작(리셋)하는 방법이 궁금해요.
1,(난방) 실외기에 성에가 껴요.
1,G6 화면 꺼진 상태에서 얼굴 인식으로 잠금 해제가 안돼요.
0,--에 동의할 수 없습니다
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,애완동물 동반시 필요한 서류가 있나요?
0,그가 제 전화 번호를 압니다
1,결제는 언제까지 해야 하나요?
1,홈페이지에서 한글 입력이 안되거나 숫자 입력이 안될때 조치 방법 안내
0,새 계획은 석 달 정도의 준비 기간을 필요로 합니다
0,저는 먼저 사내 사람에 의해 초안을 작성하게 하고  변호사에게 그것을 검토하도록 할 것을 제안합니다
1,난방시 실외기에서 물이 떨어지나요?
1,제상 또는 예열이 뜨면서 난방이 안돼요. 난방이 멈춰요.
1,가족계약대출을 상환하려면 어떻게 해야 합니까?
1,항공권 구매시 여행자 보험도 자동으로 가입되는 건가요?
0,감기가 나았습니다
1,애완동물을 데리고 비행기를 탑승할 수 있나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
0,플라자 호텔 로비가 편리하시겠습니까
0,디자인을 변경하는 데 필요한 기간 때문에 그 기한을 지킬 수가 없습니다
0,이 사람은 제 아내이고  이 애는 제 아들입니다
0,내일 여기에서 계속합시다
1,보험가입시 등록했던 주소를 변경하고 싶습니다.
1,군 미필자입니다. 해외여행 갈 수 있습니까?
1,[중동] 중동지역은 위험하지 않나요?
0,내 약속을 취소 연기해야겠습니다
0,실례합니다  시카고행 기차 버스가 어느 것인지 말해 주시겠습니까
1,주말인데 당장 월요일 체크인으로 예약이 가능한가요?
1,수익자 변경 관련 안내 입니다.
0,런던의 지도를 어디에서 구할 수 있을까요
1,본인인증이란 무엇인가요? 꼭 해야하나요?
0,이것으로 15 치수가 있습니까
1,V20(F800) SD 카드는 어떻게 사용 하나요
0,독립기념일을 축하합니다
1,V35  G7의 DTS:X 3D 입체음향 기능은 무엇인가요.
1,신탁상품을 해지(해약)하는데 기간이 얼마나 걸리게 됩니까?
0,무엇이 잘못됐어요
1,여행 경비는 얼마정도 가져가야 할까요?
0,진열장을 구경하고 있는 중입니다
1,제품 배터리 소모를 최소화할 수 있는 방법
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,근본적으로  당신이 말한 것에 동의합니다
0,지금 떠나야 할 것 같습니다
1,보험금 자동송금 서비스란?
0,50달러라면 사겠습니다
1,두 개의 신용카드로 결제 할수 있나요?
0,맥주 한 잔을 마시고 싶습니다
1,카메라앨범잠금 설정및 해제방법이 궁금합니다.
0,9시부터 5시까지 하루 8시간 근무합니다
0,내일 날씨가 어떨까요
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,저도 좋습니다
0,어떤 종류의 물건을 찾고 계십니까
0,* Let well alone. 좋은 일은 그대로 두어라
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,아이들도 모두 잘 있나요
1,벽걸이 에어컨은 어떻게 청소 하나요.
1,LG 캠 플러스는 다운받은 카메라 앱에서 사용할 수 있나요?
1,배수펌프가 작동하지 않아요. 에어컨에서 물이 새요.
0,초안을 복사하여 귀사의 사람들이 검토할 수 있도록 보내 드리겠습니다
1,공인인증서 비밀번호 입력 후 화면이 진행이 되지 않습니다.
0,--할 계획입니까
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,단체보험의 개별전환 신청에 관한 내용 입니다.
0,그랬습니까
1,병원에서 진료비영수증을 받았습니다. 진료비영수증에 나타난 실손의료비 청구금액은 어떻게 확인하나요?
0,--하는 것을 좀 도와주시겠어요
1,에어부산 항공편의 탑승수속은 어느 카운터에서 해야하나요??
1,개인퇴직연금 가입자는 어떻게 로그인 합니까?
1,만 18세 미만 승객이 만 12세 미만 소아 또는 유아의 보호자로 비행기에 탑승 할 수 있나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,네  기꺼이 본사 제품에 대한 모든 가능한 정보들을 보내 드리겠습니다
1,피보험단체에서 단체에 소속된 자의 전부란 무슨 의미입니까?
0,오늘 날씨가 좋군요
1,롯데닷컴 배송흐름은 어떻게 되나요?
0,대전에서 특급 열차에서 보통 열차로 갈아타십시오
0,이제 제발 그만두게나
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,2의 세제곱
0,너무 꽉 낍니다
1,상품을 직접 방문하여 수령할 수는 없나요?
1,여행시기는 언제가 좋을까요?
1,웹상으론 좌석이 보이는데 예약완료후 대기예약으로 뜨네요?
1,가스냄새가 나요.
0,합의에 이르다
0,미안합니다. 그는 지금 회의중입니다
0,그 수집품을 좀 보여 주세요
1,배송중인 상품의 위치는 어떻게 확인하나요?
0,설사가 납니다
1,V30의 새로운 절전 모드에 대해 알려 주세요.
1,계약체결시 직업란에 위험직종이 아닌 것으로 했을 경우 보장은?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,무엇이 잘못됐나요
0,작년의 매상 신장률은 8p를 기록했습니다
0,그곳은 호텔에서 가깝나요
1,충전기가 기본 구성품에 포함되어 있나요?
0,교환 부탁합니다
0,새로운 기계에 익숙해지는 데 3개월 정도 필요할 것입니다
1,퇴실 절차는 어떻게 되나요?
1,[유럽]유레일 패스는 좌석이 예약되어 있나요?
1,Outlook 하단에 제한된 사이트로 나옵니다.
1,계약 전 알릴의무사항 위반 후 2년이 경과 되었는데 보험계약은 유효한가요?
0,이곳에서 그곳까지 운행하는 버스가 있습니까
0,출발하는 라운지는 어느 쪽인지 아십니까
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,보험대상자 사망시 수익자가 미지정된경우(법정상속인) 상속순위가 어떻게 되는지요?
0,감기에 걸려 고생하고 있습니다
1,[예약] 대기자로 예약된 경우 좌석 확약 여부는 언제 알 수 있나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,괜찮으시다면 다음 주 화요일에 귀사를 방문하고 싶습니다
1,보험료의 납입을 일시적으로 중단할 수 있는지요?
1,실외기에 바람막이 / 가이드를 설치하고 싶어요.
0,몇 시에 만날까요
1,[난방] 실외기에서 물이 떨어져요.연기가 올라와요.
1,주문한 상품은 언제쯤 받을 수 있나요?
1,수익자 변경 관련 안내 입니다.
0,어떻게 지내셨습니까
0,처음 뵙겠습니다
1,K10(LG-F670) 5GHz Wi - Fi 접속 안됨
1,가이드나 인솔자 팁은 어느 정도 줘야 합니까?
1,카드영수증은 어디서 출력 할수 있어요?
0,다시 한 번 말해 주시겠습니까
0,만루입니다
1,실외기가 물에 잠겼는데 사용이 가능한가요.
0,저녁을 대접하게 해주세요
0,캐피털 호텔의 전화 번호를 알고 싶습니다
1,어린이 혼자 비행기 탑승이 가능한가요?
0,그 말을 들으니 정말 기쁩니다
0,어떤 종류의 일을 하십니까
1,여권의 영문과 항공권의 영문이 틀립니다 어떻게 하지요?
1,[G6] 젠더를 이용해 충전하면 충전 속도가 느려요.
0,저의 몫은 얼마지요
1,보험료의 납입을 일시적으로 중단할 수 있는지요?
0,저는 좋습니다
0,스카치와 물이면 됩니다
1,휴일에도 상품을 받을수 있나요?
0,여기에서 내려 주십시오
0,어떤 색깔을 좋아하세요
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,한 시간 후에지나서
0,언제 될까요
0,주 pay on a ten month installment: 10개월 분할 지불하다 months' installment: 10개월 할부로 --을 사다
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,LG 프렌즈(Friends)는 무엇인가요?
0,그 말을 들을 때 가슴이 철렁 내려 앉았습니다
1,음성으로 휴대폰 기능을 사용할 수 있나요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,워싱턴행 기차 버스는 어디에서 탑니까
0,주 suit well=fit: 잘 맞다  적합하다
1,해지(해약) 절차를 안내해 주십시오.
1,장바구니와 찜리스트에 담은 상품은 어디서 확인가능한가요?
0,무슨 요리가 있습니까
1,[일본][규슈] JR 레일패스의 교환방법과 이용방법에 대해서 알려주세요.
0,한국식당을 생각하십니까  아니면 중국 식당을 생각하십니까
1,벽걸이 에어컨 청소는 어떻게 하나요.
0,1등석으로 하시겠습니까  또는 보통석으로 하시겠습니까
0,--하도록 이틀간의 시간을 주십시오
0,저것들을 한국으로 우송해 주시겠습니까
0,그 의견은 시도해 볼 만한 가치가 있다고 봅니다
1,주문한 상품의 배송현황이나 택배사 정보는 어떻게 확인할 수 있나요?
1,(난방) 실외기에 성에가 껴요.
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,무엇을 찾고 있습니까
1,비자 대행해 줄 때 수수료를 지불해야 하나요?
0,--해도 괜찮겠습니까
0,내일 오셔서 저녁을 함께 드시지 않겠어요
0,이렇게 나타난 것을 용서하십시요
1,인솔자와 가이드의 차이점은 무엇인가요?
0,천만의 말씀입니다
1,주문한 상품은 언제쯤 받을 수 있나요?
1,반품 시 택배사 이용 방법에 대해 자세히 알고 싶어요.
1,좌석 상태 확인해 주세요?
0,좋은 여행비행기 여행이 되길
1,국내에서 구입한 에어컨을 해외에서 사용해도 되나요.
1,스케줄이 변경되면 어떻게 알수 있나요?
1,[지중해&유럽] 지중해 유럽 관광상품과는 어떤 차이가 있을까요?
0,6월 10일까지 끝낼 수 있습니까
0,글쎄요  좀 많은 것을 요구하시는 것 같군요
0,지금은 결정하지 못하겠습니다
0,오늘밤  방을 부탁하고 싶습니다. 박이라고 합니다
0,잠깐만 기다려 주세요
0,당신을 만날 수 있을까요
1,결제수단별 복합 결제 수단이 어떻게 되나요?
0,탑승하는 문은 어느것입니까
1,타는 냄새가 나요.
0,내일 기상 예보를 아세요
1,해외여행시 국내에서 사용하는 전기제품을 가지고 가서 사용할 수 있나요?
1,리조트 객실 용어사전
0,혼란을 초래하다
0,당신에게도요
0,주 rely on: 의지하다 =depend  믿다
0,2의 제곱
0,화이트씨죠
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
0,커피에 설탕과 크림을 넣어 드릴까요
1,중간정산과 퇴직보험의 관계는 어떻게 됩니까?
0,미스터 브라운  그 부분은 이해가 잘 안됩니다
1,상품을 직접 방문하여 수령할 수는 없나요?
1,청구를 잘못하였습니다. 취소하고 싶습니다.
0,고기가 좋을까요  아니면 생선이 좋을까요
1,청약시 자필서명을 하지 않았습니다. 보험보장이 가능합니까?
1,항공권 증빙서류는 언제까지 제출해아하나요?
1,[공항/기내서비스][기타]항공권을 수령하지 못했는데 면세점 이용이 불가한가요?
0,내일은 비가 올 겁니다
1,뺑소니 또는 무보험차량에 의해 사망했을 경우 필요서류는 무엇인지요?
0,다른 스타일로 된 것들을 좀 보여 주시겠어요
1,렌터카 대여 가능나이가 어떻게 되나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
0,근처에서 만납시다
1,한 달 이자가 얼마입니까?
1,해제코드(PUK)를 분실한 경우 조치방법이 궁금하신가요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
0,방문 목적은 무엇입니까
1,국내선 항공티켓은 어디서 받을 수 있나요?
0,네  여기에 있습니다
0,혹시 도와드릴 일이 있다면 말씀해 주세요
1,Smart ThinQ 연결이 안돼요. 등록실패가 떠요.
1,USB 케이블 연결 및 충전 중에 LG 캠 플러스는 동작을 하나요?
1,확정급여형의 실시가 더 적합한 사업장 또는 근로자는?
1,상품을 직접 방문하여 수령할 수는 없나요?
0,어서 오십시오
1,실손보험에서 폐렴  독감예방주사를 처방 받았습니다. 보장이 되나요?
0,무언가 재미있는 것을 생각해 봅시다
1,공인인증서로 로그인하고 싶은데 어떻게 해야 합니까?
1,퇴직연금에도 퇴직금 중간정산제와 같이 근로자가 목돈을 필요로 할 때 사용할 수 있는 제도가 있나요?
1,교환 시 어느 택배사를 이용해는지 택배사 이용 방법에 대해 자세히 알고 싶어요.
1,장바구니와 찜리스트의 주요 기능과 차이점이 궁금합니다.
1,이혼후 배우자도 그대로 보장가능합니까?
0,알겠습니다
0,--이 좋습니까  아니면...이 좋습니까
1,에어컨 여름 사용 전 점검 방법이 궁금해요
0,괜찮으세요
